domain,label
f45ivclebwhu38p6rg1arkp.brazilsouth.cloudapp.azure.com,1
vg1ez8tub4hmvwdmvclyzwpufotuj09ivkdi7slm34py.brazilsouth.cloudapp.azure.com,1
c12vo56v8tqvkhajo5ej4.brazilsouth.cloudapp.azure.com,1
ijo1izspir0d6f0hqn49.brazilsouth.cloudapp.azure.com,1
34linodefop6v0tyr.brazilsouth.cloudapp.azure.com,1
963gta7wder4d2b89uj81uj81mfc56vcxqj0.brazilsouth.cloudapp.azure.com,1
2v8l6zc9efohazo56j0li7o.brazilsouth.cloudapp.azure.com,1
274127gtez8hqngdm74punc1evo.brazilsouth.cloudapp.azure.com,1
u3wh6nspyrcpar8d23o1uvsti3ol2f0t.brazilsouth.cloudapp.azure.com,1
n8huf4pyzg16z81qjwhyb0p6fc9iz8tizgl2n8lybkxi3ghq.brazilsouth.cloudapp.azure.com,1
g9m3slu7sx2j81a389erw1afopq745avcl6b4x6bw1a.brazilsouth.cloudapp.azure.com,1
k1ezc5e3gtmfsd2zc5in8tivol23clqrod2jo12.brazilsouth.cloudapp.azure.com,1
c5mrsdez4pm38habwpa.brazilsouth.cloudapp.azure.com,1
wxiz416b4l6nwhif0lyvwla30tyncdeno5qro523.brazilsouth.cloudapp.azure.com,1
9ej4hujolero9qzwhqn0d63gpm.brazilsouth.cloudapp.azure.com,1
k9a7gxq7o12zwdefc5ufstar4d27klyzkx2bg96zkhaj4l.brazilsouth.cloudapp.azure.com,1
bkdij096vgluf0hab8dybcxev09yzw1mjwpivsdqr.brazilsouth.cloudapp.azure.com,1
9u309mv0h2v0pqvo5arohanstm7khmr89mn0h2zc9un4.brazilsouth.cloudapp.azure.com,1
23g1ef0tabc9mvs9mvk9i.brazilsouth.cloudapp.azure.com,1
c96301ar0l6rghifspe7o.brazilsouth.cloudapp.azure.com,1
ajw52jslyng9arg5u3g9ifktqzk9ebk123gtyz0l67wlanwpabo.brazilsouth.cloudapp.azure.com,1
afgty785efk1q7cp27w1mjgt6jcl23w56rgta3sdyzklmf0dqr.brazilsouth.cloudapp.azure.com,1
tafo1ynw9yzgxqz0xqn8pa3gpi7kh6ng5incx6z45.brazilsouth.cloudapp.azure.com,1
7kde7ct6rk9abslm3sh6rwlef.brazilsouth.cloudapp.azure.com,1
persd2fwhuj8h.brazilsouth.cloudapp.azure.com,1
zwpy7cxi3o9efoxyfs1af8.brazilsouth.cloudapp.azure.com,1
afsxu7kx6zk9aj05ej89yzo5avg5ujo92.brazilsouth.cloudapp.azure.com,1
0tqj4pabwlm38pu7w5uvshevop.brazilsouth.cloudapp.azure.com,1
r0xqv0xmb4dmbcxizwhubgpmjol6nc1azk1izw96z0xq.brazilsouth.cloudapp.azure.com,1
41qbwhqbkhuzodi30.brazilsouth.cloudapp.azure.com,1
27kpin4lufsh6b09abs5qf85iz4pe.brazilsouth.cloudapp.azure.com,1
w9ifwh2vw5ujglqjg5aj0xyngl.brazilsouth.cloudapp.azure.com,1
n01e7c9mzox2n0l2ns1mvc9yfwtaz8.brazilsouth.cloudapp.azure.com,1
mvk1ibw1m7g9qzs52rgtm7c52vkt6fgdqf8haz4dyr0l.brazilsouth.cloudapp.azure.com,1
n0pyfs123c96nwl6fsdmbspifopa38lubcdyz0haf8henw.brazilsouth.cloudapp.azure.com,1
i30xqfo1q3ctabst6ns.brazilsouth.cloudapp.azure.com,1
mbctmj41q3slujs1ab01e7s1y3cly3s1.brazilsouth.cloudapp.azure.com,1
zk1er0xqbg1ajcde3wtar09qr41u.brazilsouth.cloudapp.azure.com,1
w127glyn4dunohe7cxqfclmrwxub.brazilsouth.cloudapp.azure.com,1
1qvodqvo5e3sdynwd6v8d.brazilsouth.cloudapp.azure.com,1
vwpy7oxufw5arg5ybgdyb4du3wx2fwl6bc1qr.brazilsouth.cloudapp.azure.com,1
lufspafcdmr4hmbo.brazilsouth.cloudapp.azure.com,1
yrg5ybsl2nwl63s1mzgt67s9.brazilsouth.cloudapp.azure.com,1
voxiv0hen0x6vw12zslmrohmzohunwt634dmrgxyv8pmb016.brazilsouth.cloudapp.azure.com,1
8la78127khincduj0lyjw5en4ti38dafwderw5qvcxyr.brazilsouth.cloudapp.azure.com,1
1yv01evs5mjwdmvg12fk52n8xe7sdej0x67cty38duv412.brazilsouth.cloudapp.azure.com,1
41ubs1evsp6j0l.brazilsouth.cloudapp.azure.com,1
bgduvc16fwxmj0pivw5mfwtin4lafcd2fsh630d6bsda.brazilsouth.cloudapp.azure.com,1
oh2rol230dar456bk52zglyf09ejwluvol6rc5q7cpuzkh.brazilsouth.cloudapp.azure.com,1
bk9e7wxqjc5qbc9an4xurk1izgdyz816zspergpmz8xqfghq.brazilsouth.cloudapp.azure.com,1
85izs1en8xib816n0d6vs9qz4hyj8tq.brazilsouth.cloudapp.azure.com,1
kt6vsduz49efo1uj4pu.brazilsouth.cloudapp.azure.com,1
ktif49yjchq34x2bw167gpark5irg.brazilsouth.cloudapp.azure.com,1
ivgtejcperwxm70l2r856jcp2f4x23sl6z8lej.brazilsouth.cloudapp.azure.com,1
tinkhi70davcpmfsx6n.brazilsouth.cloudapp.azure.com,1
t6v05uvo9678pqn0pm.brazilsouth.cloudapp.azure.com,1
0xmrcxubkhifk523k9en0hev0livop6b4h2z0xu7chin89.brazilsouth.cloudapp.azure.com,1
n0hqn0dyf896fcd2.brazilsouth.cloudapp.azure.com,1
01ebopafklq38xefcpuvwlun0.brazilsouth.cloudapp.azure.com,1
ufwtyrkdiz4hqfohmj89yr05absdir8tyn8p2j012v.brazilsouth.cloudapp.azure.com,1
hevk9mfs1izgdyv05aro9ir8dezwdyzcxyfc9ab.brazilsouth.cloudapp.azure.com,1
hejwtibsd670pmn4hir4dinkt27s5ujsdmzcpm3shq.brazilsouth.cloudapp.azure.com,1
o5ersh6rw5uv4lyzclib01u3k1q3.brazilsouth.cloudapp.azure.com,1
1an0pyjkx27s12no9q3oxqv85qrk.brazilsouth.cloudapp.azure.com,1
mfsh27w16fs9a7kl6vk9unsd.brazilsouth.cloudapp.azure.com,1
7s5a3kxqn09qrgt2fod23gt6bstqf0pa7k.brazilsouth.cloudapp.azure.com,1
eb85ir01u7g5ivsd2j4tunw1mn8tyrwdmjg.brazilsouth.cloudapp.azure.com,1
a345izc96nk9mz81ifwd2b0tmj4xabglmfk9m3kt6rkhyb45e.brazilsouth.cloudapp.azure.com,1
k5q749a7gp6bw.brazilsouth.cloudapp.azure.com,1
mr0xm7ghyzkpub89y.brazilsouth.cloudapp.azure.com,1
0pqfwp23kha7ohqrst2n0hev.brazilsouth.cloudapp.azure.com,1
hq7cder85yzgdqnwxmv0p27sduj4963gpy7o9qjk5yb4963.brazilsouth.cloudapp.azure.com,1
tmfkp2jg9ifg9q34tejs9ijwt2nk1er.brazilsouth.cloudapp.azure.com,1
hqv85ebw5mfshqb8lqncxi30p6vkhyfw5mj4dmrgl6n.brazilsouth.cloudapp.azure.com,1
1qvst67o1yrs56folqb41iz0lebk92j4d2zw5y34hqb8.brazilsouth.cloudapp.azure.com,1
ef8le3c5arot2rw.brazilsouth.cloudapp.azure.com,1
mbk9ej09m3kx27ghyjg9mjs5af8lafsdan8lun41u74piz.brazilsouth.cloudapp.azure.com,1
5i7g927cx63gh6v81u70hqzs5ir8pavg5qj0p2n.brazilsouth.cloudapp.azure.com,1
1qj0pa7kpyvcpmbghqzo1ybo1u3s5a7wluz89uv09u.brazilsouth.cloudapp.azure.com,1
kpe7kpqbo9m7s5qbc167c1mvkxan8dmn.brazilsouth.cloudapp.azure.com,1
li3sx6fgpmnw5yz0d2v0hef05iv8t.brazilsouth.cloudapp.azure.com,1
78tyfslqz4p2jshuvw9e3kly7k.brazilsouth.cloudapp.azure.com,1
2v4denktyfct6zgx6rslm345izgdu30lmv0tyjg9.brazilsouth.cloudapp.azure.com,1
7c9uf09yvs9qjc.brazilsouth.cloudapp.azure.com,1
qfch2vwpq74xencherk5ufo5mjcxqnc52zw.brazilsouth.cloudapp.azure.com,1
ufk5ynspenopq78xu.brazilsouth.cloudapp.azure.com,1
cty3k5uvodufwxmzghq78t6rklmb8xij.brazilsouth.cloudapp.azure.com,1
5270lung1a7c1urglin85iv0xmnstunw1qn4t6n0.brazilsouth.cloudapp.azure.com,1
ar05a7olmrwpafoxqv4pujo1yzglav4xybwh2rk1mz49qn8.brazilsouth.cloudapp.azure.com,1
mjk9yv49izkhyzoha7cpab09e3gtybcxy3gxq.brazilsouth.cloudapp.azure.com,1
0x6vc1yfc1af81an8pqzo9mr.brazilsouth.cloudapp.azure.com,1
hmnc9ufcpizg5i7ghqv49ung1abod67kxyjsh6zodifwh.brazilsouth.cloudapp.azure.com,1
vgxij0pifs9mzc.brazilsouth.cloudapp.azure.com,1
y7spqnch2zg5inglircti3o5i.brazilsouth.cloudapp.azure.com,1
0li7o1mbklizolqz05a3cd2v0he7.brazilsouth.cloudapp.azure.com,1
tujwharshubglmfohurg927kdunc5yfoh2v4tqnopuvw1mr4hyz.brazilsouth.cloudapp.azure.com,1
9u7clibspu38luvod2fwlmb4duf.brazilsouth.cloudapp.azure.com,1
lavkdibwpqvwpmn0xqb4xyrc9yn8dm38.brazilsouth.cloudapp.azure.com,1
qfkxyjshqjstubgt2b4hizot2b49630hu.brazilsouth.cloudapp.azure.com,1
ct2n4tinox2zo5qrw9ar892fk9yrgp6zwpmroduvg.brazilsouth.cloudapp.azure.com,1
qvk9e3w5a3spqz4x27wdivg5efs1yjshan89q.brazilsouth.cloudapp.azure.com,1
op2fk5qf89mnoxq.brazilsouth.cloudapp.azure.com,1
wdybct2v456bodajkdefot2rw9qr0d2f4d6r.brazilsouth.cloudapp.azure.com,1
huj4dqb4la3s5yfktmzgdirk1yzcxefktyr.brazilsouth.cloudapp.azure.com,1
927whyn41azc927o9y3sxu3cl.brazilsouth.cloudapp.azure.com,1
bstij8lmnctqbkpu3odqn8t2jchq30l.brazilsouth.cloudapp.azure.com,1
vwhefc1irw5a7ole3w9ivo9mn0tebs5yvol6vwl.brazilsouth.cloudapp.azure.com,1
v0haf0tyns1afc5mrkd6f8.brazilsouth.cloudapp.azure.com,1
2jk5an8tuzcdyfslezs5azk1y3w1ez8lujk9m7s5i7.brazilsouth.cloudapp.azure.com,1
tir8dmrslqb8163wlqv4len0lyrslqf8dev4tenkpej4dankx.brazilsouth.cloudapp.azure.com,1
zk12f4hq785mbc5arg5i74pur4hqv8p2jgp6j.brazilsouth.cloudapp.azure.com,1
pyz092roly7odmzcxabo9ejsx6n4hubwdm3opu3gxibc9i38lmf.brazilsouth.cloudapp.azure.com,1
pmfo5ur8h6zgl2bs9uvgpafklm70xevc5678lqjk9er09.brazilsouth.cloudapp.azure.com,1
zo5qfw1qnkdqz0d63o5absxifchavglebkxe34hen8x6r49.brazilsouth.cloudapp.azure.com,1
7slqf096fc1azglqn8div8hezg1m78x2zglmn856bgdub0d6jo9.brazilsouth.cloudapp.azure.com,1
rodijgdafcpen0lm7ctqbspab05mvg.brazilsouth.cloudapp.azure.com,1
6rwhaz49uvcxy.brazilsouth.cloudapp.azure.com,1
s1qbw5ijw5aroxu345ynglyn8xabk1mn.brazilsouth.cloudapp.azure.com,1
1evw1ijwhq70xejwhe3wtif496zwduzclqr0hinw56zc9a3w1u.brazilsouth.cloudapp.azure.com,1
wxizkxmfwl230d2vgl2jcpq.brazilsouth.cloudapp.azure.com,1
w9i701uv85ejghurot.brazilsouth.cloudapp.azure.com,1
n8xar01a38xmr4xiv89m3o96r4x2fspirs5q30d27wxuzclq7w.brazilsouth.cloudapp.azure.com,1
ijclef4ha3kpyfoha7k56zk5ub8hubotqb0tyj.brazilsouth.cloudapp.azure.com,1
pmzw9634dyfwpmjg16f.brazilsouth.cloudapp.azure.com,1
tufolmjsdmvc96n0x6v4lmzktu.brazilsouth.cloudapp.azure.com,1
gt27cxu74l63w1.brazilsouth.cloudapp.azure.com,1
vghm305ef8163s12rc9i30x23s.brazilsouth.cloudapp.azure.com,1
mrk5urs56jglyf85mr8x2js9avc.brazilsouth.cloudapp.azure.com,1
6vgx2b0lavkdizglmnchmvg5qf41ar05ubsxebolizchq7ox.brazilsouth.cloudapp.azure.com,1
30ty30d2foteb8xyn4dq709er4163g1ur8da7s1.brazilsouth.cloudapp.azure.com,1
fgt2jw1qno9ufgx63012.brazilsouth.cloudapp.azure.com,1
slmvsdark16rghevgpi7ktq.brazilsouth.cloudapp.azure.com,1
wh2zodm7w56zghmb8x6nglqvsdq3kh6rod.brazilsouth.cloudapp.azure.com,1
j4pqjwhy7wlq3wh2rw5yrgdafk12.brazilsouth.cloudapp.azure.com,1
whm7gdybg1ungxafg96j8hezs1yn0py38dy78lu3ohyr8tmf09m.brazilsouth.cloudapp.azure.com,1
w5un816rclqrk1qbcduncpmrc1a.brazilsouth.cloudapp.azure.com,1
0x2fktezclyjkduj0xeb49ibw52foli7.brazilsouth.cloudapp.azure.com,1
92jctqns52b0t2bo1ir4x2r0p67wlqv4ti7wd6r89.brazilsouth.cloudapp.azure.com,1
b85ujoxqz0d2vg1m7kl2n.brazilsouth.cloudapp.azure.com,1
livw52rghe34puf4pyv8ti74tmbw9y345evktmnc1mv.brazilsouth.cloudapp.azure.com,1
1afktiz4x2jsxen4pinoluz4xajwpmrk5qn8hqfo9m7.brazilsouth.cloudapp.azure.com,1
xefg5urgharkhu30xibk5m7o52z41ijcta7c92ncxq7w.brazilsouth.cloudapp.azure.com,1
yjw5irch2zkxab.brazilsouth.cloudapp.azure.com,1
dqrgd6fsp6j4hebgpa3k16vgtiz8libo5m709qv4pafkdib8h.brazilsouth.cloudapp.azure.com,1
nk56bo92no5qvwxuj8dm7sha7w9.brazilsouth.cloudapp.azure.com,1
j41ejw1e3gtyv.brazilsouth.cloudapp.azure.com,1
9i701mzkpynstyn45e7od278d.brazilsouth.cloudapp.azure.com,1
385a3o5afspq3kxu34dencxy3kdyrsluvw1an4hu7.brazilsouth.cloudapp.azure.com,1
lavkxy3kh6nsp6zwh6nglybodqzsh6v8lunc.brazilsouth.cloudapp.azure.com,1
enwha7w1inwx6fkx.brazilsouth.cloudapp.azure.com,1
78lu7wxm3c5i3c5engxarwdm3kx2f45iv85ibkta.brazilsouth.cloudapp.azure.com,1
o5m7o5mjg1ufcd2fs5e7o5yf0xmb4527otarsl.brazilsouth.cloudapp.azure.com,1
b8tmjsdu305yn8de.brazilsouth.cloudapp.azure.com,1
01y7o1i3ctyf0lmrkpa3wx6f0h23spm38tanwduropanw1a78la.brazilsouth.cloudapp.azure.com,1
8hazk1qbcxyfkti78d2n4hmz0tanwh27otujct6jwlqz0xaj4x.brazilsouth.cloudapp.azure.com,1
bgduj01unwh270diz.brazilsouth.cloudapp.azure.com,1
h23slq3wha3c9abs52rgtyjo9qvcpe3chmz8pm.brazilsouth.cloudapp.azure.com,1
sl6zk9qnod2ngxeb4henkdi.brazilsouth.cloudapp.azure.com,1
wxmfopibs9ejk927o9u7oleb4hevo.brazilsouth.cloudapp.azure.com,1
ancpy78di789izc.brazilsouth.cloudapp.azure.com,1
a34ty78x6zoduv0larkpafsharsxy3.brazilsouth.cloudapp.azure.com,1
h2f85mj0xez0p2rsdaz45mfo16b8larsxyrw.brazilsouth.cloudapp.azure.com,1
2vclmvsl6rc1a7gla3ope381uzo1.brazilsouth.cloudapp.azure.com,1
j4ter492r4xan0hi7operghij0.brazilsouth.cloudapp.azure.com,1
u3klib8tyjwxif49if856v.brazilsouth.cloudapp.azure.com,1
l6z09a3wpqvo9.brazilsouth.cloudapp.azure.com,1
38dirspm3k5qvsx2bglivwtqr0tmrgtynwd.brazilsouth.cloudapp.azure.com,1
bktq38h2f0duzk1mrc9u30duzcxq7s1incdqvol.brazilsouth.cloudapp.azure.com,1
rwli7s1af8d6fsdirsdmvkpuj.brazilsouth.cloudapp.azure.com,1
piv8xab4tafodm7012jsdi7cxq3c.brazilsouth.cloudapp.azure.com,1
6z4tez4527k9ifgt6nghezcp6fsdabgtir.brazilsouth.cloudapp.azure.com,1
5erc56v8dyz4h6n8d6zohe7ohm3g9enspinod.brazilsouth.cloudapp.azure.com,1
70dazgp6ncxmbwt6f05ifodyz4x6bw9qb8li.brazilsouth.cloudapp.azure.com,1
c9yfk5ujoxano1q38tif41if.brazilsouth.cloudapp.azure.com,1
li3w9uf4t638xqjopujk5e7wl67c9m3sha7c1ubcxm70dq7kx.brazilsouth.cloudapp.azure.com,1
fo5uzs96ngxy3w5qbsxyz0pqrgl6z.brazilsouth.cloudapp.azure.com,1
tuvc9er41ar4h2zw5avwhy3816zkl.brazilsouth.cloudapp.azure.com,1
nwxyvkxuzk5yv41unkhej012jota.brazilsouth.cloudapp.azure.com,1
wlqzcxensdyb4dqfc1yzk5ifs5e7c.brazilsouth.cloudapp.azure.com,1
qzkhqb0tq78dyj8dynst2b8h2zs1e7c5m7ch6nctijk12n.brazilsouth.cloudapp.azure.com,1
l6vct2n496zsdqrcxqfktqfsleb05mfs1e3cd.brazilsouth.cloudapp.azure.com,1
n8darkd678pyr4.brazilsouth.cloudapp.azure.com,1
qvstufgpifkpeboxejgxiv0tu381y3kpmvcl67gpingdybwxe7.brazilsouth.cloudapp.azure.com,1
hyf8tu3s5ibspyzc5y7o5urcdm34t.brazilsouth.cloudapp.azure.com,1
fclyv49uzw1azgpe7s9iv41mbk1azwx2.brazilsouth.cloudapp.azure.com,1
89irw9anst2rsxaj4l2fkhi3s9avoxmj8tino.brazilsouth.cloudapp.azure.com,1
270t23ohe7whyz.brazilsouth.cloudapp.azure.com,1
d6v0per41yvsp2rs.brazilsouth.cloudapp.azure.com,1
avcp6jclmf81ajs1evc5ubk1qbkp2fox6z0dmzspar85a3o.brazilsouth.cloudapp.azure.com,1
e7klin8dingxerkpa.brazilsouth.cloudapp.azure.com,1
kx2zg1ajwp2f45i7kdergde70hyr496ns1qbotmz0tq7.brazilsouth.cloudapp.azure.com,1
1a7k1argxe7k5i7wxqn0x23sdqf0x6.brazilsouth.cloudapp.azure.com,1
sxav492j09ubgpu3oh.brazilsouth.cloudapp.azure.com,1
zo1azcxmbgtijsxizchen89ans5iz0lenkduv0.brazilsouth.cloudapp.azure.com,1
ejgdmv096f8p6389mjcxefwx6rshm78xin41ef0xe7oty7c1i.brazilsouth.cloudapp.azure.com,1
wlyv416v0x2n01anc.brazilsouth.cloudapp.azure.com,1
qfkhyf8hefk9ab09qroxab052bwluns.brazilsouth.cloudapp.azure.com,1
avcpifg527gd6j4tafsxirw1yr05mv41uj85unoxqnc5yf8t2.brazilsouth.cloudapp.azure.com,1
cx6v4dez45ank92j8parwpevwd27oxmvspqngtqbkxujcpqb812.brazilsouth.cloudapp.azure.com,1
cd23ghuj056r81y78lib4x23k9ang.brazilsouth.cloudapp.azure.com,1
qbk5qv0d238p278hqno12.brazilsouth.cloudapp.azure.com,1
8le74xe3w56nchybwtazkxiv4527opq74hajk1i.brazilsouth.cloudapp.azure.com,1
wp6j09yvcd2rktybglefghqj85in.brazilsouth.cloudapp.azure.com,1
d6bs1270d6b0t6vc9i3st6z8pebsx.brazilsouth.cloudapp.azure.com,1
78pmrw9y785ir01ijwl6jwh2j0hq7kh2v09ezsxmzw1ez8.brazilsouth.cloudapp.azure.com,1
e3496vkl2vspa7wduzohq70.brazilsouth.cloudapp.azure.com,1
ubg1qv0ty3o5ibkt6b05mvo1mb45y34xezs1uvc16fwh6v.brazilsouth.cloudapp.azure.com,1
9yrc9avk1uf416js.brazilsouth.cloudapp.azure.com,1
m34lins1en8d6jclmn0dujg5qfwlqz0xu.brazilsouth.cloudapp.azure.com,1
s5yjgxyvshaz812fg9mb4p2705.brazilsouth.cloudapp.azure.com,1
7g5qvwluv0hu7kti3k5aj8.brazilsouth.cloudapp.azure.com,1
afsle7khyb89ubc5arslmzchmb.brazilsouth.cloudapp.azure.com,1
9avklu78d2bgpur4dajo5yjo1mjstebwxebstybwlujg16rg.brazilsouth.cloudapp.azure.com,1
e7w9uvwxyfcle.brazilsouth.cloudapp.azure.com,1
kharolmzoxiz81ybchazwli.brazilsouth.cloudapp.azure.com,1
o1e3clin0pijclav89ar8p2j.brazilsouth.cloudapp.azure.com,1
9q381qzk9avs5aj0p6n0lurk.brazilsouth.cloudapp.azure.com,1
ejote3s9ifsd27otu7o.brazilsouth.cloudapp.azure.com,1
az4devgxq3g5mfs1qv8xmfk5arsd2js5yz01ifslqn456nctuf.brazilsouth.cloudapp.azure.com,1
taf0hqf81aro9ubcd2b8l6bk1ijc1efkpqv4da7sx.brazilsouth.cloudapp.azure.com,1
rwdin8pubohuz49eb4xy3wpujstyf4tynk56rgxq.brazilsouth.cloudapp.azure.com,1
0pu7wxav8tez4xa7g5e7.brazilsouth.cloudapp.azure.com,1
1ybs5a30hynohqfclmr0.brazilsouth.cloudapp.azure.com,1
234p2v0tynsdebkp2z41yb8pufo5azcxmjwpejgt2bs1.brazilsouth.cloudapp.azure.com,1
vkxqvs16zs5i3sd2b85ef8hqjc.brazilsouth.cloudapp.azure.com,1
qbc1mvclmrghe7o9uzw5abctyn8xq781e3klmrcdqr8tqj.brazilsouth.cloudapp.azure.com,1
9azwdyrclmr4d63c96fklmjslezop6vc9qbct2nklqnwx2v.brazilsouth.cloudapp.azure.com,1
tafsdi7ole38t63gtmn8dy38xirw.brazilsouth.cloudapp.azure.com,1
q74lmnc1qvwxyzg1ejkpmv81u3c9ejk5mbkdeb.brazilsouth.cloudapp.azure.com,1
puv8py70xmfk12jopmbsheb8haz.brazilsouth.cloudapp.azure.com,1
dijwhmn4xabkdqzo1mj49yzcdmbgpijg1230pun09yrwt2vs.brazilsouth.cloudapp.azure.com,1
mv8l6zglenw9if.brazilsouth.cloudapp.azure.com,1
5qbkh2r45mr0hyro1m7ot6vklmb.brazilsouth.cloudapp.azure.com,1
9e3wlmns16nct6j.brazilsouth.cloudapp.azure.com,1
tujoxmn8tqvs9a7odq3opav0p6jkha78tu3cd6fwlan4pa7sh.brazilsouth.cloudapp.azure.com,1
b4xmjklibklmrg5qjs9ebc92ngdur05iro5a745efs.brazilsouth.cloudapp.azure.com,1
y3otu34dmfwpm7cxinkpqbs96z0hq7gpuv4hi70xqjgxqrgd6.brazilsouth.cloudapp.azure.com,1
chabstif4x6bw1mr45ebg92bc5iz4pmvop.brazilsouth.cloudapp.azure.com,1
3s56fsx270l2b8labk9i7kduncpq.brazilsouth.cloudapp.azure.com,1
g563k9i78lezo9i3sx6r4pavopif4ty38p6v456b0h2fk.brazilsouth.cloudapp.azure.com,1
abgpens12jw9qrg52vc9efo9ezcxav0hy3.brazilsouth.cloudapp.azure.com,1
9e30lyn41mjsxiz4xaf09un.brazilsouth.cloudapp.azure.com,1
5ebc1mns9qfcdqzcdy7kp274da341.brazilsouth.cloudapp.azure.com,1
38p2bwpmzwt6zk5azo9278dyb0x2j.brazilsouth.cloudapp.azure.com,1
luj0x2bcp6z8lu34h67kt67wtqvg9i30p6j09e7ohebs5yn.brazilsouth.cloudapp.azure.com,1
pirwh6vchu74hu7gpm7456jcpirgx.brazilsouth.cloudapp.azure.com,1
b4ti3k9m3kxmvwl6jsxav412j0dmvg9mzst63odmz01ezsp.brazilsouth.cloudapp.azure.com,1
vsdefchezslmz05mvw9uvw1en8taropa.brazilsouth.cloudapp.azure.com,1
clyvctafs1mngl638ha3olef.brazilsouth.cloudapp.azure.com,1
tm7oxq7o9yvole3whevwle30pmv092rkli7w.brazilsouth.cloudapp.azure.com,1
ibcpafgdaj0t2v0hq7spqj.brazilsouth.cloudapp.azure.com,1
9i7s16noluvgtyv0p2fodan8127gdqvo1inohi749a.brazilsouth.cloudapp.azure.com,1
8luvk1qj4xu38pyr0123wpir05mjslmz8hujs5qvw1m.brazilsouth.cloudapp.azure.com,1
k9qz4xun8pmr01iz09mzcten4defsxa309i.brazilsouth.cloudapp.azure.com,1
o1mrc9yjwt6zgxm3stqrcdqjs1e.brazilsouth.cloudapp.azure.com,1
chubo1ejsxuns.brazilsouth.cloudapp.azure.com,1
avo9u7c52fwxejotmvodezohevkxqboxurcx.brazilsouth.cloudapp.azure.com,1
jope7ohuv0dmfsx6bkpqv0lmf4hmrcpaj8t2bkp.brazilsouth.cloudapp.azure.com,1
74pqrshyvgpi3kh6bspenc5afglq3k96f89i.brazilsouth.cloudapp.azure.com,1
w9ajw9ifsxq7wtqfc.brazilsouth.cloudapp.azure.com,1
qv81ufgxabcpe78hmzgx634dirsdargd6js.brazilsouth.cloudapp.azure.com,1
yno9q385q74dmfg1uz89afcdq7op2fsd.brazilsouth.cloudapp.azure.com,1
b01ivwpqv096zgtyzo5m3otmb4p2jwxajwx6zkx.brazilsouth.cloudapp.azure.com,1
z8dez01yrkdir85if4hevkl6rot23od.brazilsouth.cloudapp.azure.com,1
zg5mzc9u3gd6fktqv0hyr45irs92jgda.brazilsouth.cloudapp.azure.com,1
4lafw127gxy341qv0targx6ng56fwxun4h27khqvgdej0pyfs5q.brazilsouth.cloudapp.azure.com,1
wdi7o9ibst6z0p238h2zo9er4dmjwlazslibo9in.brazilsouth.cloudapp.azure.com,1
p6jo5a7gt2385uvgp2zwluz49efc5qbgpyb8l2n0ty3gpy7op.brazilsouth.cloudapp.azure.com,1
jghiz05y7gpuv45ibg1ur.brazilsouth.cloudapp.azure.com,1
tezgdyz0l2vgtq7wh.brazilsouth.cloudapp.azure.com,1
v0p2jspi7gdizopuj0xqz4t2bsx23shqzk1e7g96zk.brazilsouth.cloudapp.azure.com,1
uzwdmn4tuns5a.brazilsouth.cloudapp.azure.com,1
89erkxmjoleb4xyzsd2bsd6vwpiz.brazilsouth.cloudapp.azure.com,1
pyrw5izwlur0di785urktizotqrkdiv8p6309mfotif45.brazilsouth.cloudapp.azure.com,1
f8lirc5mzctmn4huncpmjk.brazilsouth.cloudapp.azure.com,1
arwt2nstmjk5mbg1ajs9630hi70lab.brazilsouth.cloudapp.azure.com,1
ty30levwdyn85ufgpargpazkdu7gh.brazilsouth.cloudapp.azure.com,1
3g5inwty7gtqf8tmb4.brazilsouth.cloudapp.azure.com,1
y7whenglezwlurgtyfoxmn85.brazilsouth.cloudapp.azure.com,1
385ivw1ifgtavs5uf8larg1evs9q3g9yvw16rsti38.brazilsouth.cloudapp.azure.com,1
arkl638d2v0par0tyj8567otuzopu7016v8pa7k5ubw1af.brazilsouth.cloudapp.azure.com,1
difwxijwx2389ejs1yzs9yjgdajo.brazilsouth.cloudapp.azure.com,1
6zkd6nkhqng9yfs16f0pijs56.brazilsouth.cloudapp.azure.com,1
8lyn8ty74dufw123ct2j8xuz8xq3k12r4tevghy.brazilsouth.cloudapp.azure.com,1
85eb0lq3c1irs5qrkdarkxajs92z89ef8tmfo5ij0.brazilsouth.cloudapp.azure.com,1
i3opqbch63ghab4da3o5yzwt23gx.brazilsouth.cloudapp.azure.com,1
vsparc1q78puvwl23o1mrwlmfglqb4xu7sdun412f4.brazilsouth.cloudapp.azure.com,1
6fk9evo5av4han49uzcdib4han.brazilsouth.cloudapp.azure.com,1
1yvcpi7c9ynkxirk96.brazilsouth.cloudapp.azure.com,1
spez09ijotmjw92roxmf0hqjc1qzkxq3gpmz0x2z4duz4.brazilsouth.cloudapp.azure.com,1
670tyjstq7s92vktqfglankh2b09qbw5aro923cdmrkpi.brazilsouth.cloudapp.azure.com,1
49ufglmjg5ers1e3whm.brazilsouth.cloudapp.azure.com,1
c9aj8xm3cle7sdafst6v41efg9mn4ti7wd2fchq.brazilsouth.cloudapp.azure.com,1
clmv8h6zkp27kh6v81y3ktijo1mn4xq7wpaf4.brazilsouth.cloudapp.azure.com,1
yrk1yfclibwlen4dm3c9enshyz0t6jg1ejwxqvopyn4hi3.brazilsouth.cloudapp.azure.com,1
9qro1e701mfcle3w9a3sdu745ubgdyf4dyr.brazilsouth.cloudapp.azure.com,1
